Id Igreja,Nome Igreja,Score,Nível,Nível (Cor),Algum gestor resp. Comunicação,Status Igreja
2.847,Lagoinha Boa Vista,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.848,Casa do Reino Church Orlando,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.849,Plenitud Radio Digital,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.850,Lagoinha Barra Funda,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.851,Primeira Igreja Evangélica Assembleia de Deus Cachoeirinha,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.854,IGREJA DO EVANGELHO QUADRANGULAR - CONSELHO ESTADUAL DE DIRETORES,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.856,Lagoinha Recife,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.861,IMW Nanuque,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.862,Lagoinha Rio das Pedras,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
2.863,Lagoinha Cabreúva,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.867,Pillars Of Fire Apostolic Ministry,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.868,Igreja Pentecostal Cristo Vivo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.875,IMW Parque Paulistano,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.876,IMW de Ribeirão Preto,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.877,IMW CHÁCARA BELO HORIZONTE,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.878,IMW Jardim do Engenho,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.879,IMW - Presidente Prudente,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.880,IMW Pariquera Açu SP,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.881,IMW de Sinop,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.882,IMW de Sorocaba,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.883,IMW Pindamonhangaba,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.884,IMW Horto Florestal,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.885,IMW Central Cuiabá,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.886,IMW de Joanópolis,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.887,IMW de Sidrolândia MS,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.888,IMW JAÇANÃ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.889,IMW MONGAGUÁ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.890,IMW GUAIANASES,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.891,IMW Continental II,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.892,IMW São Sebastião,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.893,IMW Campos do Jordão,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.894,IMW do Guarujá,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.895,IMW de Assis,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.897,Kadosh International Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.899,IGREJA DO EVANGELHO QUADRANGULAR JD AMERICA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.900,Lagoinha Curvelo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.903,Comunidade Cristo Vive,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.907,Lagoinha Cape Cod,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.908,Conexão Em Cristo Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.909,Igreja em Novo Hamburgo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.912,Igreja Videira Grande Vitória,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.913,Lagoinha Esmeraldas - Santa Cecília,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
2.914,Brentwood Baptist Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.915,Lagoinha Copacabana - BH,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.920,IGREJA CARA DE LEÃO 25 DE AGOSTO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.923,Igreja Jetro,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.924,13ª IEQ São José dos Pinhais,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.925,AD BUENO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.926,Igreja Evangelica Batista Renovada,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.927,IGREJA ASSEM. DE DEUS VIDA NOVA COM CRISTO - MIN. ADVN,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.928,Casa da Família,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,bloqueado
2.931,A Família Abençoada,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.933,Igreja Evangélica Nas Mãos de Deus,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
2.935,IEQ Parque Ander,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
2.937,IMW Global,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.938,IBEC SEDE,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.940,IEQ- Santa Inês,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.942,IBEC PERDIGÃO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.943,IBEC PLANALTO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.945,History Maker,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.947,Igreja Batista Renovada - Doações,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.949,Jerusalem Missionary Baptist Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.950,Evangelho Pleno Missão Coreana,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.951,Igreja Batista em Vila Permanente,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.952,MEVAM CAMBÉ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.955,Igreja Regional Novo Tempo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
2.958,PROJETO NAMPULA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.959,Missionary Christian Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.960,IMW CARANGOLA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.961,Ministério de Madureira,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.962,Igreja Batista Missionária Central,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.963,IMW 4ª Região,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.965,MISSÃO LUZ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,publicado
2.968,Igreja Evangélica Nova Jerusalém,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.969,Primeira Igreja em São Fidelis,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.971,IEQ São Jorge,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.972,Igreja Batista Central da Serra,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.975,IBR Lauro de Freitas,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.976,Rhema Igreja Apostólica,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.977,Igreja Transformados Pelo Amor,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.978,Somos Chamados,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.980,Emaús church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.981,Ark Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.982,Igreja Batista Esperança,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.983,Igreja Batista Fonte de Vida,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.984,Igreja Batista Betel,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
2.985,IEQ PTB Betim,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.986,IMW Araruama,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.988,AD BRAS FLORIDA CHURCH,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.989,IMW JD Industrial Araucária,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.990,IMW Vila Pinheiro,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.991,Igreja Evangélica Batista da Cohab,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.992,Brilhantes,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.994,IMW Edu Chaves,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.995,ADTAG Águas Claras,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
2.996,IEQ ASSISTENCIA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
2.998,Batista Urbana Guarulhos,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.000,IEQ CANTO DO MAR,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.002,Igreja Bold,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.003,Igreja do Evangelho Quadrangular,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.004,IGREJA DO EVANGELHO QUADRANGULAR,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.005,Igreja Evangélica Congregacional da Paulicéia,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.006,Igreja Batista Sport Clube,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.007,1 Igreja do Evangelho Quadrangular,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.008,FILADELFIA CORRENTE,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.009,IEQ Pinheiros,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.011,Paróquia Santo Antônio Várzea Grande,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.012,São Cristóvão,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.017,Segunda Igreja Batista,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.018,Igreja Batista da Lagoinha Benedito Bentes / Maceió - Al,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.020,2ª IMW ASTOLFO DUTRA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.021,IEQ Vila Monteiro,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.023,IMW RIBEIRO DE ABREU,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.024,IMW de Ubá,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.025,IMW de Bom Sucesso,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.026,IMW Jardim das Alterosas,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.027,IMW Santa Maria de Itabira,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.028,IMW Araguaína,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.029,IMW Eugenópolis,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.030,IMW São João Del Rei- Mg,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.031,IMW do Glória,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.032,IMW Bingen,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.034,Comunidade Ruah,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.036,Secretaria Regional de Educação Cristã 8ª região,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.037,IEQ Basilicata (Regiao 533 IEQ Sumaré),0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.038,IEQ Nova Terra (Regiao 533 IEQ Sumaré),0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.039,IEQ São Manoel - IEQ Regiao 533,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.040,IGREJA METODISTA WESLEYANA SÃO SEBASTIÃO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.041,IEQ Nova Odessa (Regiao 533 IEQ Sumaré),0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.043,IEQ Novo Tempo (Regiao 533 Sumaré),0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.044,Ad Columbus,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.045,IEQ Iperó,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.047,Batista da Lagoinha em Leopoldina,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.048,IEPCOM,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.051,IEQ Vasconcellos (Regiao 533 Sumaré),0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.052,IMW São Vicente de Minas,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.054,IEQ Jd. das Oliveiras,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.056,IEQ Reconciliação,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.057,IEQ JD DALL’ORTO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.058,IEQ Denadai - Santuário da família,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.059,IEQ Jd. Callegari,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.061,IMW de Piabetá,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.062,Primeira Igreja Presbiteriana de Guarapari,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.065,Igreja Metodista Wesleyana,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.066,IMW Machadinho,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.067,IMW ROLIM DE MOURA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.068,Guarissem,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.069,IMW Muriaé 1ª,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.070,IMW BAIRRO INDUSTRIAL ARACAJU,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.071,IMW GUAJARÁ MIRIM,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.072,IMW CANDEIAS,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.074,IMW Cajueiro,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.075,IMW em Santa Catarina Natal RN,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.076,Metodista Wesleyana,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.077,IMW Central de Maringa,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.078,IMW da 2 região na 1 industrial,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.079,Comunidade Família do Reino Curitiba,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.080,Igreja Batista Ebenézer,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.081,igreja do evangelho quadrangular,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.082,IMW Patrocínio do Muriaé,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.083,Neo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.085,IMW Benfica Itaipava,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.086,Missão Servir,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.087,AD Vila Talarico,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.088,Igreja de Deus Campos Belos,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.089,Igreja Batista Betel,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.090,GODcast Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.091,IMW Pq. Ype,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.092,IEQ Taquaral,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.093,IEQ PCN,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.095,4 IEQ Jaguariúna,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.097,IEQ Holambra,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.098,1 IEQ INDAIATUBA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.099,Restaura-me Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.105,Central CME Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.106,IEQ Farol,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.107,IEQ Pedreira,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.108,IGREJA MISSÃO E REINO,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.109,Igreja Pg,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.111,2ª IMW em Jardim Primavera,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.112,Igreja Batista de Piacu,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.113,Ministério Batista Cristo é a Vida,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.114,Missão Cristã Casa do Pai - GIVE,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.116,Ingresso Global,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.117,Ingresso Global USA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.119,PIB de Cuiabá,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.120,Family Church - Campus 85,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.121,Family Church - Campus Online,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.123,ADEJA KIDS,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.127,Igreja Alva,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
3.128,Kingdom Builders Worship Center,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.130,Segunda Igreja Batista de Curitiba,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.131,2 IMW Campo Grande - Poço de Jacó,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.132,Comunidade Vitória e Paz,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
3.133,Igreja Batista Filadélfia Jardim Magnólia,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.135,Igreja Caráter de Cristo,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.136,Fire's Home Church,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.137,Assembleia de Deus Orai Continuamente,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.138,Igreja Batista Emanuel Em Maranguape I,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Não,entregue
3.139,IGREJA NOVA ALIANÇA DE ABARÉ,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.140,Esperança BPC,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,publicado
3.144,IGREJA NAÇÃO FORTE,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.146,ICB de Campo Novo do Parecis,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
3.148,AD PRAIA DA COSTA,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,bloqueado
3.149,Igreja Batista Betel de Planaltina Goiás,0,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png,Sim,entregue
