Id Igreja,Nome Igreja,Status Igreja,Score,Algum gestor resp. eventos,Nível,Nível (Cor)
2.249,Lagoinha Brasília Capital,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.250,Lagoinha Taguatinga,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.251,Lagoinha Gama,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.254,IMW Morin,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.256,IMW Cremerie,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.257,IMW Barro Branco,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.258,Lagoinha Caicó,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.259,Lagoinha Mossoró,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.262,Lagoinha Valparaíso,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.263,Lagoinha Extremoz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.265,Lagoinha Formosa,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.266,Lagoinha Mipibu,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.267,Lagoinha Nova Cruz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.268,Lagoinha Macau,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.270,Lagoinha Ceará-Mirim,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.272,Lagoinha Touros,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.273,IMW Cohab,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.274,Lagoinha João Pessoa,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.275,Lagoinha Costa Rica,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.276,Lagoinha Campina Grande,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.277,Lagoinha Caruaru,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.278,IMW Vila Guilherme,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.279,IMW Rocha,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.282,Lagoinha Campo Alegre,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.283,Lagoinha Ibateguara,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.284,IMW Curicica,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.287,IMW Guapimirim,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.290,IMW Central de Manaus,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.291,Lagoinha Buenos Aires Capital,bloqueado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.292,IMW Jardim Primavera I,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.294,IMW Central de Niterói,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.296,Lagoinha Recife/Imbiribeira,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.297,IMW Central de Uberlândia - Con. Granada,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.298,Lagoinha Minaslândia,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.299,Lagoinha Vila Da Serra- Matriz,bloqueado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.301,Lagoinha Teixeira De Freitas,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.304,IMW São Gabriel,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.305,Lagoinha Dias D´Avila,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.306,IMW São João de Meriti,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.308,Lagoinha Prado,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.309,Lagoinha Porto Seguro,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.311,Lagoinha Ilhéus,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.314,IMW da Praia do Riacho,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.316,IMW Meio da Serra,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.318,IMW Areal da Floresta,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.319,Lagoinha Feira De Santana,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.320,Lagoinha Bom Jesus Da Lapa,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.321,Lagoinha Santa Amelia- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.322,IMW Colatina,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.323,IMW Parque Muisa,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.324,IMW Praia do Morro,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.325,Lagoinha São João Batista- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.327,IMW Vila Jurandir,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.329,IMW Mangabeira Distrito de João Pessoa,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.333,Savannah Missionary Baptist Church,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.334,Lagoinha Arapongas,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.335,Lagoinha Cornélio Procópio,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.337,Lagoinha Caçador,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.338,Lagoinha Paranavaí,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.339,Lagoinha Paiçandu,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.342,Lagoinha Nova Zelândia,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.343,Lagoinha Campo Mourão,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.346,Lagoinha São José II,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.349,Lagoinha Sete Lagoas- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.350,Lagoinha Jardim Atlântico- Matriz,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.352,Lagoinha São Geraldo- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.354,Lagoinha Jaqueline- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.356,IMW MARINGÁ,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.357,IMW CENTENARIO,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.359,Lagoinha São Marcos- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.361,Lagoinha Vitória (BH)- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.363,Lagoinha Horto- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.364,Lagoinha Santa Efigênia- Matriz,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.366,Lagoinha Palmeiras- Matriz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.367,Lagoinha Concórdia- Matriz,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.368,Lagoinha Ibaiti,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.369,Lagoinha Regina- Matriz,bloqueado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.370,Lagoinha Matinhos,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.371,Lagoinha Barreiro- Matriz,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.372,IMW Figueira,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.373,Lagoinha Videira,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.375,Lagoinha Chapecó,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.376,IMW Mafra,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.378,Lagoinha Itajaí,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.380,Lagoinha Porto Feliz,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.381,Lagoinha Presidente Prudente,bloqueado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.384,IMW Novo Hamburgo,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.386,IMW CACHOEIRA,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.387,IMW Jardim Guaraituba,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.388,IMW Carolina,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.389,IMW Faxinal,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.390,IMW Santana do Livramento,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.391,IMW Pelotas,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.392,Lagoinha Jaguarão,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.393,IMW Prado,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.396,IMW Parque Industrial,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.397,Lagoinha Pelotas,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.399,IMW São José dos Pinhais,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.401,Lagoinha Rio Grande,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.403,IMW Marcos Freire,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.404,Lagoinha Sapiranga,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.407,IMW Nova Viçosa,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.408,Lagoinha Batatais,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.410,IMW de Linhares,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.411,IMW de Aracruz,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.412,Lagoinha Promissão,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.413,IMW Marabá-Pará indepêndencia,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.414,IMW Central de Teixeira de Freitas no,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.415,IMW em Luís Eduardo Magalhães,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.417,IMW Nova Itaparica,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.418,IMW Kaikan,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.419,IMW Castanheira,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.420,IMW JARU,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.421,Lagoinha Ribeirão Preto,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.422,Lagoinha Araçatuba,bloqueado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.423,IMW Gurupi,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.424,Lagoinha Bauru,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.426,IMW Jardim Alterosa,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.427,IMW Central de Tabatinga,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.428,IMW MARTINS SOARES,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.430,IMW Olaria,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.431,Lagoinha Goiânia,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.432,IMW de Guajará-Mirim,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.433,IMW Central de Ipatinga-MG,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.435,Lagoinha Campinas,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.436,Lagoinha Hortolândia,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.438,IMW Governador Valadares,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.440,IMW Liberdade,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.441,Lagoinha Mogi Mirim,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.442,IMW Nova Floresta,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.443,IMW Alphaville - 4ª Região,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.445,Lagoinha Paulínia,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.446,IMW Beira-Rio,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.447,Lagoinha São Pedro,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.448,IMW Brasília,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.449,Lagoinha Sorocaba,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.450,Lagoinha Tatuí,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.451,Lagoinha Valinhos,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.452,IMW Humberto Rovigatti,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.453,IMW Jardim Colorado,publicado,0,Sim,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
2.455,Lagoinha Francisco Morato,publicado,0,Não,5 - Risco Crítico (Dark Red),https://www.colorcombos.com/images/colors/D40000.png
